factor_id,horizon,split,valid_date_count,mean_rankIC,median_rankIC,rankIC_std,ICIR,positive_date_share,p10_date_rankIC,p90_date_rankIC,year_count,positive_year_count,negative_year_count,yearly_rankIC_min,yearly_rankIC_max,single_year_ic_contribution_share,neutralized_mean_rankIC,raw_neutralized_rankIC_sign_agree
alpha027,H10,train,224,-0.0068172800478171714,-0.00588278511747635,0.19936967016423288,-0.03419416826140789,0.48660714285714285,-0.2548241679300968,0.24786571005065505,5,2,3,-0.029895758029077027,0.01261266001443661,0.3461963790961756,0.002089278275890665,False
alpha027,H10,validation,96,-0.03677687280614008,-0.039392266514609864,0.18069945749081148,-0.20352508699706626,0.4375,-0.28849596148580103,0.21736226069516557,2,0,2,-0.04650846143183505,-0.02744249187945306,0.628909558962181,-0.02707688931514794,True
alpha027,H20,robustness,99,-0.013579514217430031,-0.01909635047915402,0.1850238371345611,-0.07339332286982106,0.46464646464646464,-0.256744957580651,0.19211710545774677,2,0,2,-0.02208445077107443,-0.004543019129182858,0.8293860007653614,-0.015665005542599232,True
alpha027,H20,train,222,-0.004676422096486168,0.005263607210108168,0.1783135133937894,-0.026225842379981094,0.509009009009009,-0.23915997075995113,0.2069623136948196,5,2,3,-0.03425850769970064,0.031433093571045,0.3468062526997283,0.0038293004024897545,False
alpha027,H20,validation,94,-0.04090768755983156,-0.029654138997558997,0.18104808334480454,-0.2259492992362875,0.46808510638297873,-0.29799880488911834,0.18517785801628736,2,0,2,-0.0653083807163367,-0.014338043900525996,0.8199788129913071,-0.02154162167428343,True
alpha027,H3,robustness,102,-0.01206097977530037,-0.021279260086641934,0.1855400114798654,-0.06500473767950163,0.4215686274509804,-0.21158700018224563,0.20888437927524045,2,1,1,-0.027718985511086727,0.0035970259604859874,0.8851378003948169,-0.00393936398954665,True
alpha027,H3,train,226,-0.0053816852821172625,0.0027026338159260735,0.1900318303506913,-0.02831991499627044,0.5176991150442478,-0.2433986906747423,0.24381647506092063,5,2,3,-0.039311946020487064,0.02109849711442261,0.39934579420742483,-0.007572478270624715,True
alpha027,H3,validation,98,-0.02124158544144963,-0.03619458323719717,0.17158779082046977,-0.12379427079211273,0.41836734693877553,-0.22354608140335785,0.20133474785492508,2,1,1,-0.04327279305389486,0.0007896221709955998,0.9820794623498181,-0.014585673673106002,True
alpha027,H5,robustness,102,-0.007450695496462015,0.009575367209202261,0.18721454748337424,-0.039797631095541235,0.5392156862745098,-0.254368633341623,0.24034660631160093,2,0,2,-0.008975907257078057,-0.0059254837358459775,0.6023536501619405,-0.0010863924762637563,True
alpha027,H5,train,225,-0.013207920500517573,-0.012920445755402361,0.19679376208269733,-0.0671155445210062,0.4666666666666667,-0.2690899935065402,0.2259836379208391,5,2,3,-0.04198340870621223,0.003590044144671341,0.4490543311931064,-0.0024652576710355602,True
alpha027,H5,validation,97,-0.023494644932906886,-0.01004209455586644,0.17241686554871363,-0.1362665123167365,0.4639175257731959,-0.24391543343676425,0.18471923238728521,2,0,2,-0.03363156996797765,-0.013564595918960018,0.7125911466737546,-0.018236369831886343,True
alpha028,H1,robustness,103,0.015927395426180532,0.003334876857098357,0.17854009633660184,0.08920906705546185,0.5145631067961165,-0.17346783376288438,0.2533667584234651,2,1,1,-0.004813694739772818,0.03626961847355785,0.8828309022990172,0.015288477098503268,True
alpha028,H1,train,226,0.004871898725198805,-0.0037060846134991886,0.159954205489879,0.030458084614143337,0.4911504424778761,-0.18797014258951875,0.2183590427150211,5,3,2,-0.0484265769804148,0.03829769250311547,0.33952845260684666,0.016340977901221233,True
alpha028,H1,validation,98,0.012210663138668148,0.019842207364447383,0.13825479951511904,0.0883199945426331,0.5714285714285714,-0.1691582418878361,0.1838904291947829,2,2,0,0.010573276571697307,0.013848049705638984,0.5670474055494021,0.0013518695890705813,True
alpha028,H10,robustness,101,0.030469229373643745,0.014850440753217295,0.1703609677220299,0.17885099962192616,0.5544554455445545,-0.17468976258901592,0.24529217823985114,2,2,0,0.00996500536219592,0.05057140977702397,0.8353882478954413,0.004089070445259307,True
alpha028,H10,train,224,0.0014565172683349004,-0.010708351318086493,0.16678597092510114,0.00873285241112384,0.48214285714285715,-0.20422835251896324,0.22328999982999315,5,4,1,-0.024966365550574264,0.024189603331071743,0.34867347737041193,-0.006253008348771903,False
alpha028,H10,validation,96,0.012740797828085898,0.03568529750625894,0.16446351250734723,0.07746884177435233,0.5729166666666666,-0.17093509154996794,0.22043413757288438,2,1,1,-0.01420139620200398,0.04082946819988172,0.7419376134401161,0.013313958424525013,True
alpha028,H20,robustness,99,0.014214516141778002,0.03537817963599672,0.16793426628491648,0.0846433337057115,0.5858585858585859,-0.19377144000646496,0.20987993782939093,2,1,1,-0.0018410861315000064,0.029325671222510237,0.9409278895912118,0.006609487057751222,True
alpha028,H20,train,222,-0.007184251371656669,-0.012615962919441857,0.16202817594500707,-0.04433951891240835,0.47297297297297297,-0.20665647730670847,0.20851173194011596,5,3,2,-0.054306697271046894,0.015978631358718725,0.6110399694350201,-0.013066070648391406,True
alpha028,H20,validation,94,0.01853108990003304,0.009909559255594206,0.1724756916875113,0.10744174856597978,0.5319148936170213,-0.18706014552503497,0.20334391843119654,2,2,0,0.009196537285964403,0.028695380524241105,0.7572955443419789,0.014503181244620245,True
alpha028,H3,robustness,102,0.049449418078191365,0.04598582509447338,0.16554707232483937,0.2987030660449304,0.6078431372549019,-0.13659159944764773,0.24710893571689083,2,2,0,0.047778726724772604,0.051120109431610126,0.5168929323978798,0.017035998096164486,True
alpha028,H3,train,226,0.008785197950221915,-0.003306584231378178,0.1599262661357491,0.05493280223753137,0.49557522123893805,-0.19465008045734986,0.22720829200737164,5,4,1,-0.018711524682460352,0.033641318422824674,0.3662516701719583,0.00923092711204695,True
alpha028,H3,validation,98,0.019309953142513193,0.016603491316028715,0.14690952792743234,0.13144112172255817,0.5714285714285714,-0.15215973800635865,0.21686990074489038,2,2,0,0.006347489797815864,0.03227241648721052,0.8356420196628779,0.01057550517682214,True
alpha028,H5,robustness,102,0.04830693223371345,0.03859382828809825,0.16788669075369372,0.28773532920834366,0.5980392156862745,-0.12956097692870724,0.2661181371246398,2,2,0,0.03975957325501139,0.05685429121241548,0.5884692794954266,0.015765700766346556,True
alpha028,H5,train,225,0.015545828836098221,0.0017120827426288106,0.15846159184359276,0.09810471203294807,0.5066666666666667,-0.18827943060638005,0.2402097525004672,5,4,1,-0.009597452886370823,0.03326616766407804,0.3241850354149412,0.0025317331053925527,True
alpha028,H5,validation,97,0.014616817071328867,0.01788022977118585,0.15583792132643182,0.09379499512645062,0.5567010309278351,-0.1715237170456248,0.2072821900625025,2,2,0,0.008219037455663424,0.02114788376232067,0.7201260086253052,0.008419244486033886,True
alpha029,H1,robustness,103,-0.021004271612850504,-0.014117898961022767,0.18434960493434369,-0.11393716639822038,0.4854368932038835,-0.25843759891334545,0.170807162174562,2,1,1,-0.04643443332441553,0.0049245207205099095,0.9041156345161885,-0.011989588313599277,True
alpha029,H1,train,226,-0.011848762700218703,-0.01251040193140417,0.17341071561100982,-0.06832774236857152,0.4646017699115044,-0.2495614368632651,0.19194928433319486,5,2,3,-0.03909987083198902,0.01864904550581413,0.3837086805523427,-0.014504521769556786,True
alpha029,H1,validation,98,-0.01372713555540899,-0.018797014973034914,0.16251856706010373,-0.08446502946541687,0.46938775510204084,-0.22818159098480623,0.20401308944615365,2,1,1,-0.029248783134667555,0.0017945120238495723,0.9421932493091918,-0.009193040052905794,True
alpha029,H10,robustness,101,-0.004085762260297537,-0.017365445476899426,0.16329725261496789,-0.025020398046323496,0.48514851485148514,-0.21339053388089857,0.1954308721773331,2,0,2,-0.004221855355059192,-0.003946947303640648,0.5168267041636613,0.0024379391583222746,False
alpha029,H10,train,224,-0.001677406277221955,-0.002397472149328208,0.17887073946014617,-0.009377756710150429,0.4955357142857143,-0.2660927051200981,0.21957946685856322,5,2,3,-0.04380320262251811,0.02227250759913609,0.5638485735768263,0.00018419411468903541,False
alpha029,H10,validation,96,-0.014022214505203752,0.004465159168642149,0.16498996168013674,-0.08498828875655104,0.5208333333333334,-0.2320557553833445,0.16807601572201028,2,0,2,-0.020275768202980365,-0.008023907897132296,0.7164664405081176,-0.01224500682955096,True
alpha029,H20,robustness,99,-0.0074006630555737375,-0.01623476246129249,0.15948169084251707,-0.04640446822752619,0.46464646464646464,-0.17526852242864346,0.18784148599447348,2,1,1,-0.01546395732515344,0.00018831978638363063,0.9879685374184423,-0.005291812038970588,True
alpha029,H20,train,222,0.005562406157405492,0.01378628555905048,0.1744213560384685,0.03189062557327388,0.527027027027027,-0.21185614311817355,0.2250533702352395,5,3,2,-0.026482364611693603,0.01510631732830563,0.3405693905378976,0.0015682957184511518,True
alpha029,H20,validation,94,-0.015657313289330562,-0.003579023018584464,0.16733862841913355,-0.09356664051359166,0.4787234042553192,-0.26336373194334506,0.21092882576632108,2,1,1,-0.036134135323048086,0.006639670702939634,0.8447725063580821,-0.004514953110598027,True
alpha029,H3,robustness,102,-0.019844433109337124,-0.003928873308943388,0.1736932005851089,-0.1142499133097236,0.49019607843137253,-0.2507441809580132,0.17809102898926954,2,0,2,-0.028798258252204622,-0.010890607966469635,0.7256004264151686,-0.0024953448654814712,True
alpha029,H3,train,226,-0.02400254337440713,-0.028270336332764143,0.17135176458796175,-0.14007759670362577,0.415929203539823,-0.23990668307167157,0.19157489839921188,5,0,5,-0.055494792361324964,-0.005442836346316143,0.39952627104598554,-0.01712434857380256,True
alpha029,H3,validation,98,-0.017281481890136702,-0.0084112007810812,0.1622292291553642,-0.10652508170143937,0.46938775510204084,-0.21402466172052745,0.1790093028154666,2,1,1,-0.044253059490824656,0.009690095710551247,0.8203646843723357,-0.009852651266011868,True
alpha029,H5,robustness,102,-0.019670828647660298,-0.014067116792405817,0.1694566932541684,-0.11608174495743279,0.47058823529411764,-0.24648288230764284,0.1868119241136523,2,0,2,-0.019882847608955832,-0.019458809686364768,0.505389172085558,-6.434049009485258e-05,True
alpha029,H5,train,225,-0.019654946755447593,-0.009592832973921533,0.17405216959556818,-0.11292560616232651,0.48,-0.2731786431946345,0.21661235976199902,5,0,5,-0.02651834128712347,-0.011002950151437072,0.263190214054125,-0.011834507330184747,True
alpha029,H5,validation,97,-0.011766310597936064,-0.009726893691688065,0.15696516253970225,-0.07496128699869904,0.4948453608247423,-0.19898235579149331,0.17561160192492428,2,0,2,-0.016452573941866017,-0.006982416767674235,0.7020516519841532,-0.008118482439877943,True
alpha031,H1,robustness,103,-0.019852162682110548,-0.0218716672915253,0.1910153198918532,-0.10392968843205987,0.47572815533980584,-0.24929852347968778,0.2107450770505687,2,1,1,-0.06088398284872614,0.0219842029779681,0.7347087696122057,-0.01912850184213093,True
alpha031,H1,train,226,-0.00719126544400118,-0.006656493622432841,0.18617721584956257,-0.0386259156964296,0.49557522123893805,-0.2701798615213734,0.23142141903629576,5,2,3,-0.04858493531277708,0.038966650060188616,0.28987809185772434,-0.014378850999221121,True
alpha031,H1,validation,98,-0.028010849026311183,-0.039926493103980984,0.17688457021601814,-0.15835665593727746,0.3877551020408163,-0.23104084765246174,0.20816205713554223,2,0,2,-0.03563619120501128,-0.020385506847611073,0.636114085144964,-0.022506051408020766,True
alpha031,H10,robustness,101,-0.011980622851330284,0.021347318658635574,0.18019745819995148,-0.06648608127444447,0.5445544554455446,-0.25976726823036334,0.19189907562664132,2,0,2,-0.017908820801513667,-0.005933860942143232,0.7511244328158734,-0.0032066494849860372,True
alpha031,H10,train,224,-0.008175677903521946,0.006918673287348411,0.18593719608814863,-0.043970104290730734,0.5089285714285714,-0.2725580290818474,0.22212759609571994,5,2,3,-0.03562585439785194,0.010333501291121792,0.43590439481667553,-0.004363524122936021,True
alpha031,H10,validation,96,-0.01836417411557709,-0.004211923160013196,0.17301591823843257,-0.10614152907173253,0.4895833333333333,-0.25317131776652807,0.16355450569765462,2,0,2,-0.02478003465861044,-0.01221018543144305,0.6699077377285918,-0.016150643373291963,True
alpha031,H20,robustness,99,-0.00967585687742406,0.012936598284365587,0.1804055022435449,-0.053633934426023155,0.5151515151515151,-0.26760517269051964,0.1988705335210233,2,0,2,-0.010204581991818685,-0.009178233240346768,0.5264757399577517,-0.013159232224554658,True
alpha031,H20,train,222,-0.0015998409652371096,0.01198935082607407,0.17127205888345404,-0.009340933808273758,0.5405405405405406,-0.2181998776032162,0.21648355639554265,5,2,3,-0.022602731278326644,0.0307983339888165,0.3415588815447125,-0.0005655536263314111,True
alpha031,H20,validation,94,-0.023894807104160084,-0.006776969055261841,0.18041017140275661,-0.1324471171351871,0.4787234042553192,-0.2900592999911232,0.20189139668012193,2,0,2,-0.043005420560197065,-0.003085472452030916,0.9330567873524963,-0.01617679686086066,True
alpha031,H3,robustness,102,-0.03753994823910322,-0.03697836068133239,0.18216938915347672,-0.20607165898479254,0.4215686274509804,-0.2633904317640001,0.15312286863599966,2,0,2,-0.04820038140053835,-0.026879515077668073,0.6419878510957931,-0.01761534544077194,True
alpha031,H3,train,226,-0.02098555367831947,-0.020694185307328382,0.1818872902195969,-0.11537669098804598,0.4823008849557522,-0.2680146498834345,0.20888402164422726,5,0,5,-0.048306288499630694,-0.00032881881983700057,0.39789758962352334,-0.016443742706546506,True
alpha031,H3,validation,98,-0.02187971546886867,-0.03855229526767971,0.16721002659603573,-0.1308516954053723,0.3979591836734694,-0.20684814798970977,0.1902287503256083,2,1,1,-0.05773595428234125,0.013976523344603907,0.8051033264070019,-0.015377263921984213,True
alpha031,H5,robustness,102,-0.03815691426356204,-0.02498913286164852,0.18681676835459216,-0.20424780173446408,0.46078431372549017,-0.29833921548164943,0.17281812765405902,2,0,2,-0.04009977693398678,-0.036214051593137314,0.5254588546784045,-0.015020159718272724,True
alpha031,H5,train,225,-0.022267054728566545,-0.020863444861346118,0.18169073700435295,-0.1225547052959176,0.4622222222222222,-0.26824378927554393,0.1990959240135487,5,0,5,-0.03804158810545986,-0.01454706272517836,0.32857321684532254,-0.011099513783031855,True
alpha031,H5,validation,97,-0.01464971382025418,0.0012444405969015521,0.17102468306730853,-0.0856584766450854,0.5051546391752577,-0.2149978067868571,0.18598806591123476,2,0,2,-0.021905426829250788,-0.0072428401235701476,0.7515172982567598,-0.01294439035547581,True
alpha034,H1,robustness,103,0.019852162682110548,0.0218716672915253,0.1910153198918532,0.10392968843205987,0.5242718446601942,-0.21074507705056877,0.24929852347968778,2,1,1,-0.0219842029779681,0.06088398284872614,0.7347087696122057,0.019130785232707503,True
alpha034,H1,train,226,0.00719126544400118,0.006656493622432841,0.18617721584956257,0.0386259156964296,0.504424778761062,-0.23142141903629576,0.2701798615213734,5,3,2,-0.038966650060188616,0.04858493531277708,0.28987809185772434,0.014395987272676304,True
alpha034,H1,validation,98,0.028010849026311183,0.039926493103980984,0.17688457021601814,0.15835665593727746,0.6122448979591837,-0.20816205713554228,0.23104084765246174,2,2,0,0.020385506847611073,0.03563619120501128,0.636114085144964,0.022499013724332596,True
alpha034,H10,robustness,101,0.011980622851330284,-0.021347318658635574,0.18019745819995148,0.06648608127444447,0.45544554455445546,-0.19189907562664132,0.25976726823036334,2,2,0,0.005933860942143232,0.017908820801513667,0.7511244328158734,0.003202803876665956,True
alpha034,H10,train,224,0.008175677903521946,-0.006918673287348411,0.18593719608814863,0.043970104290730734,0.49107142857142855,-0.22212759609571975,0.27255802908184745,5,3,2,-0.010333501291121792,0.03562585439785194,0.43590439481667553,0.004387027463515379,True
alpha034,H10,validation,96,0.01836417411557709,0.004211923160013196,0.17301591823843257,0.10614152907173253,0.5104166666666666,-0.16355450569765462,0.25317131776652807,2,2,0,0.01221018543144305,0.02478003465861044,0.6699077377285918,0.01614843405113306,True
