split,decision_date,feature_route_id,U_membership_n,membership_integrity_n,history_ready_n,sequence_ready_n,feature_ready_n,U_decision_n,invalid_n,layer_count_reconciled,support_status
train,2018-05-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,450,443,443,443,57,true,ready
train,2018-05-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,450,444,444,444,56,true,ready
train,2018-05-23,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,450,443,443,443,57,true,ready
train,2018-05-24,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,450,444,444,444,56,true,ready
train,2018-05-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,451,446,446,446,54,true,ready
train,2018-05-28,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,452,445,445,445,55,true,ready
train,2018-05-29,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,452,445,445,445,55,true,ready
train,2018-05-30,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,454,448,448,448,52,true,ready
train,2018-05-31,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,454,448,448,448,52,true,ready
train,2018-06-01,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,453,448,448,448,52,true,ready
train,2018-06-04,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,451,445,445,445,55,true,ready
train,2018-06-05,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,451,447,447,447,53,true,ready
train,2018-06-06,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,451,447,447,447,53,true,ready
train,2018-06-07,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,452,448,448,448,52,true,ready
train,2018-06-08,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,452,450,450,450,50,true,ready
train,2018-06-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,453,449,449,449,51,true,ready
train,2018-06-12,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,454,450,450,450,50,true,ready
train,2018-06-13,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,454,451,451,451,49,true,ready
train,2018-06-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,454,451,451,451,49,true,ready
train,2018-06-15,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,454,454,454,454,46,true,ready
train,2018-06-19,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,454,453,453,453,47,true,ready
train,2018-06-20,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,453,452,452,452,48,true,ready
train,2018-06-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,452,451,451,451,49,true,ready
train,2018-06-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,452,451,451,451,49,true,ready
train,2018-06-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,454,452,452,452,48,true,ready
train,2018-06-26,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,453,449,449,449,51,true,ready
train,2018-06-27,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,453,449,449,449,51,true,ready
train,2018-06-28,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,453,449,449,449,51,true,ready
train,2018-06-29,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,454,451,451,451,49,true,ready
train,2018-07-02,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,455,453,453,453,47,true,ready
train,2018-07-03,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,455,450,450,450,50,true,ready
train,2018-07-04,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,456,451,451,451,49,true,ready
train,2018-07-05,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,456,451,451,451,49,true,ready
train,2018-07-06,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,458,454,454,454,46,true,ready
train,2018-07-09,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,456,453,453,453,47,true,ready
train,2018-07-10,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,454,451,451,451,49,true,ready
train,2018-07-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,455,452,452,452,48,true,ready
train,2018-07-12,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,455,452,452,452,48,true,ready
train,2018-07-13,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,454,452,452,452,48,true,ready
train,2018-07-16,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,456,454,454,454,46,true,ready
train,2018-07-17,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,457,455,455,455,45,true,ready
train,2018-07-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,459,456,456,456,44,true,ready
train,2018-07-19,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,459,457,457,457,43,true,ready
train,2018-07-20,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,458,456,456,456,44,true,ready
train,2018-07-23,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,459,457,457,457,43,true,ready
train,2018-07-24,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,460,458,458,458,42,true,ready
train,2018-07-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,460,456,456,456,44,true,ready
train,2018-07-26,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,461,457,457,457,43,true,ready
train,2018-07-27,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,461,457,457,457,43,true,ready
train,2018-07-30,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,460,459,459,459,41,true,ready
train,2018-07-31,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,461,459,459,459,41,true,ready
train,2018-08-01,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,460,458,458,458,42,true,ready
train,2018-08-02,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,460,460,460,460,40,true,ready
train,2018-08-03,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,460,460,460,460,40,true,ready
train,2018-08-06,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,462,461,461,461,39,true,ready
train,2018-08-07,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,465,463,463,463,37,true,ready
train,2018-08-08,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,466,464,464,464,36,true,ready
train,2018-08-09,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,466,464,464,464,36,true,ready
train,2018-08-10,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,466,465,465,465,35,true,ready
train,2018-08-13,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,466,462,462,462,38,true,ready
train,2018-08-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,466,461,461,461,39,true,ready
train,2018-08-15,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,466,461,461,461,39,true,ready
train,2018-08-16,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,467,461,461,461,39,true,ready
train,2018-08-17,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,467,460,460,460,40,true,ready
train,2018-08-20,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,467,461,461,461,39,true,ready
train,2018-08-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,468,462,462,462,38,true,ready
train,2018-08-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,468,462,462,462,38,true,ready
train,2018-08-23,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,468,461,461,461,39,true,ready
train,2018-08-24,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,470,465,465,465,35,true,ready
train,2018-08-27,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,470,466,466,466,34,true,ready
train,2018-08-28,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,470,466,466,466,34,true,ready
train,2018-08-29,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,469,466,466,466,34,true,ready
train,2018-08-30,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,469,467,467,467,33,true,ready
train,2018-08-31,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,470,469,469,469,31,true,ready
train,2018-09-03,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,471,470,470,470,30,true,ready
train,2018-09-04,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,471,470,470,470,30,true,ready
train,2018-09-05,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,469,468,468,468,32,true,ready
train,2018-09-06,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,471,471,471,29,true,ready
train,2018-09-07,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,471,471,471,29,true,ready
train,2018-09-10,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,471,471,471,29,true,ready
train,2018-09-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,471,471,471,29,true,ready
train,2018-09-12,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,471,471,471,29,true,ready
train,2018-09-13,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,471,471,471,29,true,ready
train,2018-09-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,471,471,471,29,true,ready
train,2018-09-17,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,473,473,473,27,true,ready
train,2018-09-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2018-09-19,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2018-09-20,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2018-09-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2018-09-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,472,472,472,28,true,ready
train,2018-09-26,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,471,471,471,29,true,ready
train,2018-09-27,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,471,471,471,29,true,ready
train,2018-09-28,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,470,470,470,30,true,ready
train,2018-10-08,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,472,472,472,28,true,ready
train,2018-10-09,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,470,470,470,30,true,ready
train,2018-10-10,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,468,468,468,32,true,ready
train,2018-10-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,469,469,469,31,true,ready
train,2018-10-12,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,469,469,469,31,true,ready
train,2018-10-15,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,469,469,469,31,true,ready
train,2018-10-16,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,467,467,467,33,true,ready
train,2018-10-17,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,467,467,467,33,true,ready
train,2018-10-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,470,470,470,30,true,ready
train,2018-10-19,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,470,470,470,30,true,ready
train,2018-10-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,471,471,471,29,true,ready
train,2018-10-23,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,475,475,475,25,true,ready
train,2018-10-24,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,475,475,475,25,true,ready
train,2018-10-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,476,476,476,24,true,ready
train,2018-10-26,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,475,475,475,25,true,ready
train,2018-10-29,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,476,476,476,24,true,ready
train,2018-10-30,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,475,475,475,25,true,ready
train,2018-10-31,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,473,473,473,27,true,ready
train,2018-11-01,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,473,473,473,27,true,ready
train,2018-11-02,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,472,472,472,28,true,ready
train,2018-11-05,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,473,473,473,27,true,ready
train,2018-11-06,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,476,476,476,24,true,ready
train,2018-11-07,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,475,475,475,25,true,ready
train,2018-11-08,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,474,474,474,26,true,ready
train,2018-11-09,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,474,474,474,26,true,ready
train,2018-11-12,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,472,472,472,28,true,ready
train,2018-11-13,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,471,471,471,29,true,ready
train,2018-11-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,474,474,474,26,true,ready
train,2018-11-15,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,474,474,474,26,true,ready
train,2018-11-16,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,471,471,471,29,true,ready
train,2018-11-19,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,471,471,471,29,true,ready
train,2018-11-20,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,469,469,469,31,true,ready
train,2018-11-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,470,470,470,30,true,ready
train,2018-11-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,470,470,470,30,true,ready
train,2018-11-23,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,472,472,472,28,true,ready
train,2018-11-26,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,472,472,472,28,true,ready
train,2018-11-27,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,471,471,471,29,true,ready
train,2018-11-28,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,471,471,471,29,true,ready
train,2018-11-29,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,472,472,472,28,true,ready
train,2018-11-30,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,471,471,471,29,true,ready
train,2018-12-03,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,472,472,472,28,true,ready
train,2018-12-04,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,473,473,473,27,true,ready
train,2018-12-05,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,476,476,476,24,true,ready
train,2018-12-06,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,477,477,477,23,true,ready
train,2018-12-07,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,477,477,477,23,true,ready
train,2018-12-10,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,478,478,478,22,true,ready
train,2018-12-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,479,479,479,21,true,ready
train,2018-12-12,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,478,478,478,22,true,ready
train,2018-12-13,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,478,478,478,22,true,ready
train,2018-12-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,479,479,479,21,true,ready
train,2018-12-17,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,479,479,479,21,true,ready
train,2018-12-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,479,479,479,21,true,ready
train,2018-12-19,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,479,479,479,21,true,ready
train,2018-12-20,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,479,479,479,21,true,ready
train,2018-12-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,480,480,480,20,true,ready
train,2018-12-24,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,481,481,481,19,true,ready
train,2018-12-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,481,481,481,19,true,ready
train,2018-12-26,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,481,481,481,19,true,ready
train,2018-12-27,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,481,481,481,19,true,ready
train,2018-12-28,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,481,481,481,19,true,ready
train,2019-01-02,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,481,481,481,19,true,ready
train,2019-01-03,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,481,481,481,19,true,ready
train,2019-01-04,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,481,481,481,19,true,ready
train,2019-01-07,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,481,481,481,19,true,ready
train,2019-01-08,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,480,480,480,20,true,ready
train,2019-01-09,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,480,480,480,20,true,ready
train,2019-01-10,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,479,479,479,21,true,ready
train,2019-01-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,479,479,479,21,true,ready
train,2019-01-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,480,480,480,20,true,ready
train,2019-01-15,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,480,480,480,20,true,ready
train,2019-01-16,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,480,480,480,20,true,ready
train,2019-01-17,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,479,479,479,21,true,ready
train,2019-01-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,478,478,478,22,true,ready
train,2019-01-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,476,476,476,24,true,ready
train,2019-01-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,476,476,476,24,true,ready
train,2019-01-23,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,477,477,477,23,true,ready
train,2019-01-24,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,477,477,477,23,true,ready
train,2019-01-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,477,477,477,23,true,ready
train,2019-01-28,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,477,477,477,23,true,ready
train,2019-01-29,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,475,475,475,25,true,ready
train,2019-01-30,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,476,476,476,24,true,ready
train,2019-01-31,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,476,476,476,24,true,ready
train,2019-02-01,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,476,476,476,24,true,ready
train,2019-02-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,476,476,476,24,true,ready
train,2019-02-12,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,476,476,476,24,true,ready
train,2019-02-13,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,478,478,478,22,true,ready
train,2019-02-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,478,478,478,22,true,ready
train,2019-02-15,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,479,479,479,21,true,ready
train,2019-02-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,478,478,478,22,true,ready
train,2019-02-19,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,478,478,478,22,true,ready
train,2019-02-20,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,478,478,478,22,true,ready
train,2019-02-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,478,478,478,22,true,ready
train,2019-02-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,479,479,479,21,true,ready
train,2019-02-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,481,481,481,19,true,ready
train,2019-02-26,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,480,480,480,20,true,ready
train,2019-02-27,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,480,480,480,20,true,ready
train,2019-02-28,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,480,480,480,20,true,ready
train,2019-03-01,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,478,478,478,22,true,ready
train,2019-03-04,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,479,479,479,21,true,ready
train,2019-03-05,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,479,479,479,21,true,ready
train,2019-03-06,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,479,479,479,21,true,ready
train,2019-03-07,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,479,479,479,21,true,ready
train,2019-03-08,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,479,479,479,21,true,ready
train,2019-03-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,479,479,479,21,true,ready
train,2019-03-12,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,479,479,479,21,true,ready
train,2019-03-13,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,479,479,479,21,true,ready
train,2019-03-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,479,479,479,21,true,ready
train,2019-03-15,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,480,480,480,20,true,ready
train,2019-03-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,480,480,480,20,true,ready
train,2019-03-19,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,480,480,480,20,true,ready
train,2019-03-20,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,480,480,480,20,true,ready
train,2019-03-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,479,479,479,21,true,ready
train,2019-03-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,478,478,478,22,true,ready
train,2019-03-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,478,478,478,22,true,ready
train,2019-03-26,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,478,478,478,22,true,ready
train,2019-03-27,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,477,477,477,23,true,ready
train,2019-03-28,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,479,479,479,21,true,ready
train,2019-03-29,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,477,477,477,23,true,ready
train,2019-04-01,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,475,475,475,25,true,ready
train,2019-04-02,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,473,473,473,27,true,ready
train,2019-04-03,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,473,473,473,27,true,ready
train,2019-04-04,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,474,474,474,26,true,ready
train,2019-04-08,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,471,471,471,29,true,ready
train,2019-04-09,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,470,470,470,30,true,ready
train,2019-04-10,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,470,470,470,30,true,ready
train,2019-04-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,472,472,472,28,true,ready
train,2019-04-12,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,471,471,471,29,true,ready
train,2019-04-15,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,472,472,472,28,true,ready
train,2019-04-16,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,473,473,473,27,true,ready
train,2019-04-17,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,473,473,473,27,true,ready
train,2019-04-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,473,473,473,27,true,ready
train,2019-04-19,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,475,475,475,25,true,ready
train,2019-04-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,476,476,476,24,true,ready
train,2019-04-23,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,475,475,475,25,true,ready
train,2019-04-24,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,475,475,475,25,true,ready
train,2019-04-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,474,474,474,26,true,ready
