filter_family,filter_variant,filter_action,launch_stratum_scope,stratum_family,stratum_variant,filter_event_count,filter_eligible_launch_count,filtered_launch_count,distinct_launch_episode_count,distinct_instrument_count,distinct_year_count,filter_conversion_rate,median_filter_delay_days,eligible_nonwinner_count,eligible_failure_count,eligible_pending_winner_count,eligible_pending_big_winner_count,filtered_nonwinner_count,filtered_failure_count,filtered_pending_winner_count,filtered_pending_big_winner_count,nonwinner_reject_recall,failure_reject_recall,reject_precision_nonwinner,reject_precision_failure,same_launch_stratum_nonwinner_prevalence,same_launch_stratum_failure_prevalence,reject_precision_nonwinner_lift_vs_scope_prevalence,reject_precision_failure_lift_vs_scope_prevalence,winner_false_reject_rate_among_pending_winners,big_winner_false_reject_rate_among_pending_winners,winner_coverage_loss_pending,winner_coverage_loss_total,median_drawdown_avoided_on_rejected_nonwinners,mean_drawdown_avoided_on_rejected_nonwinners,median_drawdown_avoided_vs_matched_delay,mean_drawdown_avoided_vs_matched_delay,filter_before_12pct_drawdown_rate,filter_before_20pct_drawdown_rate,matched_delay_reject_precision_nonwinner,matched_delay_winner_false_reject_rate,matched_delay_drawdown_avoided,instrument_year_filter_effect_lift,positive_unique_instrument_year_count,top1_instrument_contribution,top5_instrument_contribution,filter_observable_delay_days,filter_after_target_achieved_count,observability_leak_check_passed,rejection_reason,p1_failure_filter_candidate
no_followthrough_filter,no_followthrough_5d,no_new_entry,high_vol_destructive_warning:high_vol_break_median_warning,high_vol_destructive_warning,high_vol_break_median_warning,153,325,153,153,106,7,0.4707692307692308,5.0,248,127,77,79,127,76,26,27,0.5120967741935484,0.5984251968503937,0.8300653594771242,0.49673202614379086,0.7630769230769231,0.39076923076923076,1.0877872654438119,1.2711646338325358,0.33766233766233766,0.34177215189873417,0.33766233766233766,0.33766233766233766,0.13137081463311817,0.14640629379964157,-0.022412302334750694,-0.016497509239916164,0.8461538461538461,0.9583333333333334,0.7669934640522876,1.0,0.15378311696786887,1.1846976552858908,72,0.026143790849673203,0.1111111111111111,1.0,0,True,insufficient_failure_filter_event_count;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low,False
no_followthrough_filter,no_followthrough_10d,no_new_entry,relative_strength_persistence:relative_strength_10d_persistence,relative_strength_persistence,relative_strength_10d_persistence,1108,2144,1108,1108,259,8,0.5167910447761194,10.0,1849,784,289,299,1010,515,98,103,0.5462412114656571,0.6568877551020408,0.9115523465703971,0.4648014440433213,0.8624067164179104,0.3656716417910448,1.0569866041357119,1.271089663302144,0.3391003460207612,0.34448160535117056,0.3391003460207612,0.33220338983050846,0.09239004190484729,0.1069575973314185,-0.014621279233448442,-0.015069828134558136,0.7307692307692307,0.9069767441860465,0.8619133574007222,1.0,0.10701132113829573,1.0933720071636335,443,0.009927797833935019,0.046028880866425995,1.0,0,True,winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low,False
break_median20_or_ema20_filter,break_ema20_after_launch_5d,no_new_entry,rank_jump_persistence_watchlist:rank_jump_5d_persist_3d,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,580,1829,580,580,225,8,0.31711317659923455,3.0,1557,705,272,279,520,284,60,66,0.33397559409120103,0.40283687943262414,0.896551724137931,0.4896551724137931,0.8512848551120831,0.38545653362493165,1.053174761366908,1.2703252629004647,0.22058823529411764,0.23655913978494625,0.22058823529411764,0.22058823529411764,0.10231518117528066,0.12030535319912733,-0.01334188346660603,-0.008379709627542475,0.9746835443037974,1.0,0.8513793103448275,1.0,0.11565706464188669,1.0586683549646512,254,0.013793103448275862,0.0603448275862069,1.0,0,True,big_winner_false_reject_rate_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low,False
gap_fade_filter,gap_fade_after_launch_5d,reduce_risk,relative_strength_persistence:industry_relative_strength_persistence,relative_strength_persistence,industry_relative_strength_persistence,62,2073,62,62,48,6,0.029908345393150026,2.0,1789,737,283,299,45,28,17,15,0.02515371716042482,0.037991858887381276,0.7258064516129032,0.45161290322580644,0.8630004823926676,0.3555233960443801,0.8410267044122686,1.2702761850571191,0.06007067137809187,0.05016722408026756,0.06007067137809187,0.05985915492957746,0.14506537601984182,0.16557098686872834,0.035837270935973525,0.04426561516913968,1.0,1.0,0.871774193548387,1.0,0.1092281050838683,0.9704291381175622,27,0.04838709677419355,0.1935483870967742,1.0,0,True,insufficient_failure_filter_event_count;insufficient_distinct_instrument_count;nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;instrument_year_filter_effect_lift_too_low,False
break_launch_low_filter,break_launch_low_3d,remove_from_watchlist,high_vol_destructive_warning:high_vol_break_median_warning,high_vol_destructive_warning,high_vol_break_median_warning,137,325,137,137,101,7,0.42153846153846153,1.0,248,127,77,79,114,68,23,25,0.4596774193548387,0.5354330708661418,0.8321167883211679,0.49635036496350365,0.7630769230769231,0.39076923076923076,1.0904756298563691,1.2701879418357378,0.2987012987012987,0.31645569620253167,0.2987012987012987,0.2987012987012987,0.16045036102299248,0.157373441316111,0.0064489581151352116,-0.0018467739402531769,0.9186046511627907,0.9791666666666666,0.7598540145985402,1.0,0.15400140290785727,1.1942959001782532,67,0.029197080291970802,0.11678832116788321,1.0,0,True,insufficient_failure_filter_event_count;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_total_too_high,False
no_followthrough_filter,no_followthrough_10d,no_new_entry,all_launch_strata,ALL,ALL,15022,29188,15022,3285,278,8,0.5146635603672742,10.0,25081,10618,4018,4196,13769,6940,1253,1410,0.5489813005861011,0.6536070823130533,0.9165890027958994,0.46198908267873784,0.8592914896532822,0.3637796354666301,1.066679949507863,1.2699696124719344,0.3118466898954704,0.33603431839847475,0.3118466898954704,0.30508887265644025,0.09138022125821943,0.10762647662008368,-0.014439083162038457,-0.014378579617263354,0.7392232750567196,0.9203389830508475,0.8595426707495673,1.0,0.10581930442025789,0.9594719173321794,1043,0.009386233524164558,0.042937025695646384,1.0,0,True,winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low;instrument_year_filter_effect_lift_too_low,False
destructive_high_vol_filter,destructive_high_vol_3d,remove_from_watchlist,high_vol_quality_permit:expansion_high_vol_upper_close,high_vol_quality_permit,expansion_high_vol_upper_close,116,420,116,116,88,7,0.2761904761904762,2.0,322,194,98,108,95,68,21,24,0.2950310559006211,0.35051546391752575,0.8189655172413793,0.5862068965517241,0.7666666666666667,0.46190476190476193,1.068215892053973,1.269107714184145,0.21428571428571427,0.2222222222222222,0.21428571428571427,0.21428571428571427,0.15447150558954237,0.1711967567102842,0.002342257591827629,0.003175387861985318,0.9743589743589743,1.0,0.7586206896551724,1.0,0.15212924799771474,1.1666666666666667,63,0.034482758620689655,0.12931034482758622,1.0,0,True,insufficient_failure_filter_event_count;big_winner_false_reject_rate_too_high;winner_coverage_loss_total_too_high,False
break_median20_or_ema20_filter,break_ema20_after_launch_5d,no_new_entry,sparse_strong_day_lifecycle_node:strong_body_day_node,sparse_strong_day_lifecycle_node,strong_body_day_node,822,2172,822,822,231,8,0.3784530386740331,2.0,1839,830,333,344,723,398,99,106,0.3931484502446982,0.4795180722891566,0.8795620437956204,0.48418491484184917,0.8466850828729282,0.3821362799263352,1.03883021159548,1.2670477530560196,0.2972972972972973,0.3081395348837209,0.2972972972972973,0.2972972972972973,0.11445786535708158,0.12686306858774604,0.0013522488123672849,1.8171493944979522e-05,0.9665178571428571,0.9951219512195122,0.8428223844282238,1.0,0.1131056165447143,1.0515645286230186,327,0.012165450121654502,0.05596107055961071,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_total_too_high,False
no_followthrough_filter,no_followthrough_10d,no_new_entry,money_price_keep_context:money_price_upper_keep,money_price_keep_context,money_price_upper_keep,1778,3180,1778,1778,257,8,0.5591194968553459,10.0,2802,1041,375,398,1655,737,123,143,0.5906495360456817,0.7079731027857828,0.9308211473565804,0.4145106861642295,0.8811320754716981,0.3273584905660377,1.0563923085631426,1.2662286090319403,0.328,0.3592964824120603,0.328,0.3253968253968254,0.08028396265596693,0.09859103210701986,-0.01543349092309021,-0.012017973173276547,0.772554002541296,0.9434628975265018,0.8799212598425197,1.0,0.09571745357905714,1.029932553671469,548,0.012373453318335208,0.05736782902137233,1.0,0,True,winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low,False
break_launch_low_filter,break_launch_low_5d,remove_from_watchlist,post_20_30_or_late_continuation_context:late_acceleration_context,post_20_30_or_late_continuation_context,late_acceleration_context,271,602,271,271,171,7,0.45016611295681064,2.0,480,297,121,132,232,169,39,43,0.48333333333333334,0.569023569023569,0.8560885608856088,0.6236162361623616,0.7973421926910299,0.49335548172757476,1.0736777367773678,1.2640302160597363,0.32231404958677684,0.32575757575757575,0.32231404958677684,0.319672131147541,0.1458974160734508,0.1518368250828359,-0.0182680897712727,-0.016884285045776715,0.9545454545454546,1.0,0.7977859778597785,1.0,0.1641655058447235,1.1643208556149733,162,0.02214022140221402,0.08487084870848709,1.0,0,True,winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low,False
break_median20_or_ema20_filter,break_ema20_after_launch_5d,no_new_entry,money_price_keep_context:money_price_upper_keep,money_price_keep_context,money_price_upper_keep,1473,3180,1473,1473,250,8,0.46320754716981133,2.0,2802,1041,378,400,1355,609,118,137,0.48358315488936476,0.5850144092219021,0.9198913781398507,0.4134419551934827,0.8811320754716981,0.3273584905660377,1.0439880736919076,1.262963897709198,0.31216931216931215,0.3425,0.31216931216931215,0.31216931216931215,0.09471361937261258,0.10861509414078135,-0.0021156617684343904,-0.0031230450358075423,0.9848484848484849,1.0,0.8828920570264767,1.0,0.09682928114104697,0.9854383243818339,472,0.012219959266802444,0.05227427019687712,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low;instrument_year_filter_effect_lift_too_low,False
rank_evaporation_filter,rank_evaporation_5d,no_new_entry,high_vol_quality_permit:expansion_high_vol_upper_close,high_vol_quality_permit,expansion_high_vol_upper_close,108,420,108,108,86,7,0.2571428571428571,3.0,322,194,98,108,91,63,17,21,0.2826086956521739,0.3247422680412371,0.8425925925925926,0.5833333333333334,0.7666666666666667,0.46190476190476193,1.0990338164251205,1.2628865979381443,0.17346938775510204,0.19444444444444445,0.17346938775510204,0.17346938775510204,0.12512598761879812,0.14828917254354085,-0.028702488781176122,-0.016092750055706984,0.8450704225352113,0.975,0.7560185185185185,1.0,0.15382847639997424,1.1730769230769231,61,0.027777777777777776,0.12962962962962962,1.0,0,True,insufficient_failure_filter_event_count;big_winner_false_reject_rate_too_high;drawdown_avoided_vs_matched_delay_too_low,False
gap_fade_filter,gap_fade_break_prior_close_5d,reduce_risk,all_launch_strata,ALL,ALL,307,29188,307,117,94,6,0.01051802110456352,2.0,25081,10618,4097,4258,239,141,68,66,0.009529125632949245,0.013279336974948201,0.7785016286644951,0.4592833876221498,0.8592914896532822,0.3637796354666301,0.90598084356522,1.2625318815139677,0.016597510373443983,0.015500234852043212,0.016597510373443983,0.016557097638178718,0.15904800383501472,0.16769202442354336,0.054658514149133,0.04573200358125798,0.9787234042553191,1.0,0.8612377850162867,1.0,0.10438948968588171,0.6702646213563245,64,0.05863192182410423,0.21172638436482086,1.0,0,True,nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;instrument_year_filter_effect_lift_too_low,False
destructive_high_vol_filter,destructive_high_vol_3d,remove_from_watchlist,post_20_30_or_late_continuation_context:post_20_relative_strength_context,post_20_30_or_late_continuation_context,post_20_relative_strength_context,53,1470,53,53,49,7,0.03605442176870748,2.0,1229,638,241,247,40,29,13,15,0.03254678600488202,0.045454545454545456,0.7547169811320755,0.5471698113207547,0.8360544217687075,0.4340136054421769,0.9027127439089919,1.2607204116638078,0.05394190871369295,0.06072874493927125,0.05394190871369295,0.05394190871369295,0.13318034443872923,0.14944955801576792,0.010509399645111356,0.01932037417615473,0.9487179487179487,1.0,0.8462264150943397,1.0,0.12267094479361787,1.056569607417065,29,0.03773584905660377,0.16981132075471697,1.0,0,True,insufficient_failure_filter_event_count;insufficient_distinct_instrument_count;nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low,False
break_launch_low_filter,break_launch_low_3d,remove_from_watchlist,post_20_30_or_late_continuation_context:late_acceleration_context,post_20_30_or_late_continuation_context,late_acceleration_context,206,602,206,206,150,7,0.34219269102990035,2.0,480,297,122,133,176,128,30,32,0.36666666666666664,0.43097643097643096,0.8543689320388349,0.6213592233009708,0.7973421926910299,0.49335548172757476,1.0715210355987055,1.2594553953777254,0.2459016393442623,0.24060150375939848,0.2459016393442623,0.2459016393442623,0.1624132647170755,0.15847300396705458,0.000467650782714657,-0.011718870226451045,0.9530201342281879,1.0,0.8009708737864077,1.0,0.16194561393436085,1.1501298701298701,123,0.024271844660194174,0.09223300970873786,1.0,0,True,big_winner_false_reject_rate_too_high;winner_coverage_loss_total_too_high,False
destructive_high_vol_filter,destructive_high_vol_5d,remove_from_watchlist,post_20_30_or_late_continuation_context:post_20_relative_strength_context,post_20_30_or_late_continuation_context,post_20_relative_strength_context,86,1470,86,86,74,7,0.058503401360544216,3.0,1229,638,239,247,64,47,22,26,0.05207485760781123,0.07366771159874608,0.7441860465116279,0.5465116279069767,0.8360544217687075,0.4340136054421769,0.8901167521335175,1.259203907559962,0.09205020920502092,0.10526315789473684,0.09205020920502092,0.0912863070539419,0.1269402755487145,0.14315028203769783,0.008261665355895564,0.007598367572941994,0.90625,0.9583333333333334,0.8395348837209301,1.0,0.11867861019281895,1.0396858205870194,45,0.023255813953488372,0.11627906976744186,1.0,0,True,insufficient_failure_filter_event_count;nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low,False
break_median20_or_ema20_filter,break_ema20_after_launch_5d,no_new_entry,post_20_30_or_late_continuation_context:late_acceleration_context,post_20_30_or_late_continuation_context,late_acceleration_context,95,602,95,95,81,7,0.15780730897009967,4.0,480,297,121,132,81,59,14,16,0.16875,0.19865319865319866,0.8526315789473684,0.6210526315789474,0.7973421926910299,0.49335548172757476,1.0693421052631578,1.2588339535707957,0.11570247933884298,0.12121212121212122,0.11570247933884298,0.11475409836065574,0.13082324063521644,0.14669233337384274,-0.02905928878198924,-0.017758707229835552,0.8648648648648649,1.0,0.786842105263158,1.0,0.15988252941720568,1.123284457478006,57,0.031578947368421054,0.1368421052631579,1.0,0,True,insufficient_failure_filter_event_count;nonwinner_reject_recall_too_low;failure_reject_recall_too_low;drawdown_avoided_vs_matched_delay_too_low,False
destructive_high_vol_filter,destructive_high_vol_3d,remove_from_watchlist,sparse_strong_day_lifecycle_node:first_near_limit_upper_close,sparse_strong_day_lifecycle_node,first_near_limit_upper_close,29,720,29,29,27,6,0.04027777777777778,2.0,584,316,136,132,21,16,8,9,0.03595890410958904,0.05063291139240506,0.7241379310344828,0.5517241379310345,0.8111111111111111,0.4388888888888889,0.8927727916863486,1.2570929725010913,0.058823529411764705,0.06818181818181818,0.058823529411764705,0.058823529411764705,0.19761607744138632,0.18673075937191033,0.07004336100998385,0.04358377870154834,0.9411764705882353,1.0,0.8086206896551724,1.0,0.12757271643140247,1.1522402064273987,16,0.10344827586206896,0.2413793103448276,1.0,0,True,insufficient_failure_filter_event_count;insufficient_distinct_instrument_count;nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;positive_unique_instrument_year_count_too_low,False
no_followthrough_filter,no_followthrough_10d,no_new_entry,prelaunch_path_quality:controlled_repair_from_deep_drawdown,prelaunch_path_quality,controlled_repair_from_deep_drawdown,219,406,219,219,125,8,0.5394088669950738,10.0,361,149,44,48,197,101,22,24,0.5457063711911357,0.6778523489932886,0.8995433789954338,0.4611872146118721,0.8891625615763546,0.3669950738916256,1.0116748251305987,1.2566577794122153,0.5,0.5,0.5,0.4888888888888889,0.08236428807470897,0.1057509063964371,-0.02357404996543616,-0.016221549214466793,0.7238095238095238,0.9047619047619048,0.8890410958904109,1.0,0.10593833804014513,1.2256554307116105,85,0.0273972602739726,0.1232876712328767,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low,False
break_launch_low_filter,break_launch_low_5d,remove_from_watchlist,all_launch_strata,ALL,ALL,12516,29188,12516,2906,280,8,0.42880635877757983,2.0,25081,10618,4096,4257,10952,5717,1564,1672,0.43666520473665327,0.5384253155019778,0.8750399488654522,0.4567753275806967,0.8592914896532822,0.3637796354666301,1.0183272607744835,1.2556374327957596,0.3818359375,0.39276485788113696,0.3818359375,0.38081324567811053,0.10512132099571825,0.12079284110878054,-0.0015856582959359877,-0.0018546256621830431,0.9785165438293869,0.999628666914222,0.8583013742409713,1.0,0.10670697929165424,0.9269789658166069,1016,0.008948545861297539,0.0400287631831256,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low;instrument_year_filter_effect_lift_too_low,False
