lead_id,lead_name,primary_combo_family,lifecycle_bucket,formula_or_bin,direction,target_horizon,positive_label,baseline_scope,baseline_stock_day_count,stock_day_count,positive_stock_day_count,baseline_stock_day_precision,stock_day_precision,stock_day_lift,lead_future_50pct_precision,lead_future_100pct_240d_precision,unique_instrument_count,unique_instrument_year_count,positive_unique_instrument_count,positive_unique_instrument_year_count,distinct_year_count,distinct_industry_count,top1_industry_contribution,top1_instrument_contribution,top5_instrument_contribution,top1_episode_contribution,top5_episode_contribution,avg_lead_time_to_50pct_high,median_lead_time_to_50pct_high,avg_lead_time_to_50pct_close,avg_lead_time_to_100pct_high,trend_speed_not_fast_rate,repair_signal_rate,label_horizon_truncated_rate,observed_reference_overlap_rate,false_positive_stock_day_count,false_positive_rate,false_positive_avg_future_drawdown_120d,sparse_diagnostic,generalizable_entry_lead,path_explanation_only,diagnostic_only_not_p1_ready,recommended_next_phase,instrument_year_hit_rate,baseline_instrument_year_hit_rate,instrument_year_hit_lift,mean_trigger_count_per_instrument_year,median_trigger_count_per_instrument_year,p95_trigger_count_per_instrument_year,lead_trigger_event_count,positive_lead_trigger_event_count,dedup_trigger_event_precision,baseline_trigger_event_precision,dedup_trigger_event_lift,winner_episode_coverage,winner_episode_covered_count,winner_episode_denominator_count,stock_day_vs_dedup_lift_gap,qualified_lead,failure_reason,feature_name,bin_value,lead_type
p0_5_uni_relative_ret60_vs_benchmark_p40_60,relative_ret60_vs_benchmark,relative_strength,early_entry_discovery,relative_ret60_vs_benchmark == p40_60,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163146,38531,3206,0.09228543758351415,0.08320573045080584,0.9016127856088716,0.08320573045080584,0.04549583452285173,255,1206,173,323,8,28,0.21442474890348032,0.029631940112289458,0.11915159076731129,0.014660012476606364,0.06862133499688085,75.59638178415472,79.0,83.90034364261169,133.84761045987375,0.999766421842153,0.8077392229633282,0.0,0.0,35325,0.9167942695491942,-0.12803500905504644,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,relative_ret60_vs_benchmark,p40_60,univariate_primitive
p0_5_uni_relative_ret60_vs_benchmark_p60_80,relative_ret60_vs_benchmark,relative_strength,early_entry_discovery,relative_ret60_vs_benchmark == p60_80,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163146,25411,2134,0.09228543758351415,0.08397937900909055,0.9099959994565016,0.08397937900909055,0.03632285230805557,253,1062,155,238,8,28,0.226279957498721,0.035145267104029994,0.15604498594189317,0.020618556701030927,0.07638238050609185,72.6701030927835,74.0,78.69687660010241,132.79473684210527,0.9982684664121837,0.8751328164967928,0.0,0.0,23277,0.9160206209909094,-0.12280743803139275,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,relative_ret60_vs_benchmark,p60_80,univariate_primitive
p0_5_uni_relative_ret60_vs_benchmark_p80_90,relative_ret60_vs_benchmark,relative_strength,early_entry_discovery,relative_ret60_vs_benchmark == p80_90,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163146,6332,631,0.09228543758351415,0.0996525584333544,1.0798297222481428,0.0996525584333544,0.03900821225521162,217,484,68,85,8,27,0.1925142135186355,0.060221870047543584,0.25039619651347067,0.03803486529318542,0.1410459587955626,72.04278922345483,70.0,76.24957264957266,126.95731707317073,0.9823120656980417,0.8847125710675932,0.0,0.0,5701,0.9003474415666456,-0.12938125960775507,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,relative_ret60_vs_benchmark,p80_90,univariate_primitive
p0_5_uni_relative_ret60_vs_benchmark_p90_100,relative_ret60_vs_benchmark,relative_strength,early_entry_discovery,relative_ret60_vs_benchmark == p90_100,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163146,2328,395,0.09228543758351415,0.16967353951890035,1.8385732783176485,0.16967353951890035,0.14432989690721648,138,185,27,31,8,25,0.13917525773195877,0.1341772151898734,0.5468354430379747,0.05822784810126582,0.19746835443037974,64.9873417721519,63.0,69.4342105263158,118.45614035087719,0.7959621993127147,0.6176975945017182,0.0,0.0,1933,0.8303264604810996,-0.19883170563846625,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,relative_ret60_vs_benchmark,p90_100,univariate_primitive
p0_5_uni_relative_ret120_vs_benchmark_p0_10,relative_ret120_vs_benchmark,relative_strength,early_entry_discovery,relative_ret120_vs_benchmark == p0_10,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163066,23039,2602,0.09233071271754995,0.11293892964104345,1.2232000199818274,0.11293892964104345,0.056035418203915104,241,711,117,176,8,28,0.11319935761100743,0.04265949269792468,0.1767870868562644,0.014219830899308224,0.06264411990776327,68.58186010760953,69.0,74.80032666394446,125.42903225806451,0.9987412648118408,0.5791918051998785,0.0,0.0,20437,0.8870610703589565,-0.17385930070338868,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,relative_ret120_vs_benchmark,p0_10,univariate_primitive
p0_5_uni_relative_ret120_vs_benchmark_p10_20,relative_ret120_vs_benchmark,relative_strength,early_entry_discovery,relative_ret120_vs_benchmark == p10_20,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163066,23975,2079,0.09233071271754995,0.08671532846715328,0.939181837926728,0.08671532846715328,0.049968717413972887,251,938,142,226,8,28,0.13122002085505735,0.037999037999038,0.164021164021164,0.02934102934102934,0.09331409331409331,70.44925444925445,71.0,77.85640761708697,123.59071729957806,0.9991657977059437,0.6764546402502607,0.0,0.0,21896,0.9132846715328468,-0.15453225146621624,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,relative_ret120_vs_benchmark,p10_20,univariate_primitive
p0_5_uni_relative_ret120_vs_benchmark_p20_40,relative_ret120_vs_benchmark,relative_strength,early_entry_discovery,relative_ret120_vs_benchmark == p20_40,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163066,46900,3837,0.09233071271754995,0.08181236673773987,0.8860796622247802,0.08181236673773987,0.04773987206823028,260,1164,164,310,8,28,0.1717910447761194,0.025540787073234296,0.11024237685691947,0.017200938232994525,0.06333072713057075,72.93771175397445,75.0,80.19768451519536,127.99785100286533,0.9998507462686567,0.7484861407249467,0.0,0.0,43063,0.9181876332622602,-0.1357931127507786,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,relative_ret120_vs_benchmark,p20_40,univariate_primitive
p0_5_uni_relative_ret120_vs_benchmark_p40_60,relative_ret120_vs_benchmark,relative_strength,early_entry_discovery,relative_ret120_vs_benchmark == p40_60,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163066,38478,3582,0.09233071271754995,0.09309215655699361,1.0082469182467269,0.09309215655699361,0.04891106606372472,262,1187,159,302,8,28,0.21573366599095586,0.03015075376884422,0.12479061976549413,0.01619207146845338,0.0678391959798995,73.73310999441652,74.0,81.62716499544212,131.25592804578903,0.9998180778626747,0.8113207547169812,0.0,0.0,34896,0.9069078434430063,-0.12517725939859248,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,relative_ret120_vs_benchmark,p40_60,univariate_primitive
p0_5_uni_relative_ret120_vs_benchmark_p60_80,relative_ret120_vs_benchmark,relative_strength,early_entry_discovery,relative_ret120_vs_benchmark == p60_80,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163066,22987,2030,0.09233071271754995,0.08831078435637535,0.9564616340234261,0.08831078435637535,0.03819550180536825,258,931,138,218,8,27,0.21747074433375385,0.046798029556650245,0.1748768472906404,0.018226600985221674,0.08620689655172414,72.16896551724138,73.0,79.41914548404543,133.7890909090909,0.9952581894114064,0.8707965371731848,0.0,0.0,20957,0.9116892156436247,-0.12085136099660969,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,relative_ret120_vs_benchmark,p60_80,univariate_primitive
p0_5_uni_relative_ret120_vs_benchmark_p80_90,relative_ret120_vs_benchmark,relative_strength,early_entry_discovery,relative_ret120_vs_benchmark == p80_90,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163066,5532,493,0.09233071271754995,0.08911785972523499,0.9652027705868205,0.08911785972523499,0.04464931308749096,219,424,53,63,8,27,0.19161243673174258,0.0973630831643002,0.30425963488843816,0.038539553752535496,0.1663286004056795,72.90669371196755,74.0,75.38146551724138,109.5732484076433,0.9779464931308749,0.8709327548806941,0.0,0.0,5039,0.910882140274765,-0.1291485061634912,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,relative_ret120_vs_benchmark,p80_90,univariate_primitive
p0_5_uni_relative_ret120_vs_benchmark_p90_100,relative_ret120_vs_benchmark,relative_strength,early_entry_discovery,relative_ret120_vs_benchmark == p90_100,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163066,2155,433,0.09233071271754995,0.20092807424593967,2.176178092121971,0.20092807424593967,0.16241299303944315,88,109,19,24,7,25,0.23248259860788864,0.21247113163972287,0.5889145496535797,0.04387990762124711,0.17551963048498845,62.5635103926097,57.0,67.01184834123222,131.75,0.8232018561484918,0.4988399071925754,0.0,0.0,1722,0.7990719257540604,-0.23771869720891237,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,relative_ret120_vs_benchmark,p90_100,univariate_primitive
p0_5_uni_relative_ret20_vs_industry_p0_10,relative_ret20_vs_industry,relative_strength,early_entry_discovery,relative_ret20_vs_industry == p0_10,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163056,16550,2169,0.0920787950152095,0.13105740181268882,1.423317950577447,0.13105740181268882,0.07492447129909366,262,986,157,281,8,27,0.10918429003021148,0.027662517289073305,0.11618257261410789,0.012909174734900875,0.051175656984785614,73.80728446288612,75.0,81.53313840155946,129.73201856148492,1.0,0.5976435045317221,0.0,0.0,14381,0.8689425981873111,-0.175687168453962,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,relative_ret20_vs_industry,p0_10,univariate_primitive
p0_5_uni_relative_ret20_vs_industry_p10_20,relative_ret20_vs_industry,relative_strength,early_entry_discovery,relative_ret20_vs_industry == p10_20,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163056,18829,2008,0.0920787950152095,0.10664400658558607,1.1581820392846223,0.10664400658558607,0.061022890222529075,265,1194,181,355,8,27,0.10568803441499815,0.021912350597609563,0.10159362549800798,0.013446215139442231,0.04880478087649402,73.18874501992032,77.0,80.48471849865952,127.9437908496732,1.0,0.6707206967974932,0.0,0.0,16821,0.893355993414414,-0.1547559532304074,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,relative_ret20_vs_industry,p10_20,univariate_primitive
p0_5_uni_relative_ret20_vs_industry_p20_40,relative_ret20_vs_industry,relative_strength,early_entry_discovery,relative_ret20_vs_industry == p20_40,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163056,40517,3628,0.0920787950152095,0.0895426611052151,0.9724569168224292,0.0895426611052151,0.04494409753930449,263,1260,188,399,8,27,0.1820223609842782,0.023704520396912898,0.10281146637265712,0.010474090407938258,0.04437706725468578,72.8861631753032,74.0,79.80083983203359,126.08418367346938,0.9999259570057013,0.7128612681096823,0.0,0.0,36889,0.9104573388947849,-0.1385406983380879,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,relative_ret20_vs_industry,p20_40,univariate_primitive
p0_5_uni_relative_ret20_vs_industry_p40_60,relative_ret20_vs_industry,relative_strength,early_entry_discovery,relative_ret20_vs_industry == p40_60,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163056,40170,3090,0.0920787950152095,0.07692307692307693,0.8354049041407506,0.07692307692307693,0.038660692058750314,263,1280,184,390,8,27,0.24119990042320139,0.026537216828478965,0.11035598705501617,0.013268608414239482,0.05598705501618123,70.37313915857605,70.0,77.21030042918454,128.26680455015511,0.9999253174010455,0.7683594722429674,0.0,0.0,37080,0.9230769230769231,-0.12634875376840446,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,relative_ret20_vs_industry,p40_60,univariate_primitive
p0_5_uni_relative_ret20_vs_industry_p60_80,relative_ret20_vs_industry,relative_strength,early_entry_discovery,relative_ret20_vs_industry == p60_80,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163056,32558,2623,0.0920787950152095,0.08056391670250015,0.8749453844307222,0.08056391670250015,0.042170895018121504,263,1258,183,349,8,27,0.19089010381473062,0.024018299656881435,0.10064811284788411,0.012581014105985514,0.05261151353412123,69.4288982081586,69.0,76.8356394129979,127.06060606060606,0.999815713495915,0.8378278764051846,0.0,0.0,29935,0.9194360832974998,-0.12904119386638055,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,relative_ret20_vs_industry,p60_80,univariate_primitive
p0_5_uni_relative_ret20_vs_industry_p80_90,relative_ret20_vs_industry,relative_strength,early_entry_discovery,relative_ret20_vs_industry == p80_90,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163056,9856,862,0.0920787950152095,0.08745941558441558,0.949832321002562,0.08745941558441558,0.048092532467532464,256,972,131,195,8,27,0.10308441558441558,0.042923433874709975,0.15777262180974477,0.022041763341067284,0.0765661252900232,70.88747099767981,72.0,76.48813982521848,130.11070110701107,0.9959415584415584,0.880377435064935,0.0,0.0,8994,0.9125405844155844,-0.14345262267812076,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,relative_ret20_vs_industry,p80_90,univariate_primitive
p0_5_uni_relative_ret20_vs_industry_p90_100,relative_ret20_vs_industry,relative_strength,early_entry_discovery,relative_ret20_vs_industry == p90_100,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163056,4576,634,0.0920787950152095,0.13854895104895104,1.5046781512080565,0.13854895104895104,0.09331293706293706,232,541,80,92,8,27,0.0832604895104895,0.06782334384858044,0.2697160883280757,0.025236593059936908,0.09936908517350158,68.25236593059937,68.0,72.48996655518394,121.51301115241635,0.8640734265734266,0.7683566433566433,0.0,0.0,3942,0.861451048951049,-0.1713816889569137,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,relative_ret20_vs_industry,p90_100,univariate_primitive
p0_5_uni_relative_ret60_vs_industry_p0_10,relative_ret60_vs_industry,relative_strength,early_entry_discovery,relative_ret60_vs_industry == p0_10,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163035,20107,2866,0.09209065538074647,0.1425374247774407,1.5477946615552178,0.1425374247774407,0.07624210473964291,254,812,129,217,8,26,0.1103595762669717,0.03698534542916958,0.14445219818562458,0.01256106071179344,0.05198883461270063,70.73168178646196,71.0,77.21378804547122,125.10701754385966,0.9988063858357786,0.6273934450688815,0.0,0.0,17241,0.8574625752225593,-0.1804213927893852,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,relative_ret60_vs_industry,p0_10,univariate_primitive
p0_5_uni_relative_ret60_vs_industry_p10_20,relative_ret60_vs_industry,relative_strength,early_entry_discovery,relative_ret60_vs_industry == p10_20,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163035,21390,2253,0.09209065538074647,0.10532959326788219,1.1437598400445699,0.10532959326788219,0.05703599812996728,257,1069,147,277,8,27,0.12028985507246377,0.031069684864624945,0.13271193963604083,0.013759431868619618,0.06213936972924989,72.52285841100755,74.0,81.89117929050815,129.59619952494063,0.9995324918186068,0.6676951846657316,0.0,0.0,19137,0.8946704067321178,-0.15507916127574667,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,relative_ret60_vs_industry,p10_20,univariate_primitive
p0_5_uni_relative_ret60_vs_industry_p20_40,relative_ret60_vs_industry,relative_strength,early_entry_discovery,relative_ret60_vs_industry == p20_40,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163035,43030,3462,0.09209065538074647,0.08045549616546595,0.8736553761380539,0.08045549616546595,0.046014408552172904,257,1219,175,340,8,27,0.18610271903323264,0.022819179664933565,0.10774119006354708,0.012709416522241479,0.05054881571346043,72.37492778740612,75.0,80.06026006977481,128.24252223120453,0.9996746455960958,0.7206367650476412,0.0,0.0,39568,0.919544503834534,-0.1390712583086542,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,relative_ret60_vs_industry,p20_40,univariate_primitive
p0_5_uni_relative_ret60_vs_industry_p40_60,relative_ret60_vs_industry,relative_strength,early_entry_discovery,relative_ret60_vs_industry == p40_60,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163035,40020,2986,0.09209065538074647,0.07461269365317341,0.8102091720890586,0.07461269365317341,0.03950524737631184,257,1190,162,300,8,27,0.23190904547726138,0.03114534494306765,0.13261888814467515,0.020093770931011386,0.0753516409912927,70.68318821165438,70.0,77.41678994082841,128.1993927125506,0.9997001499250375,0.7918540729635183,0.0,0.0,37034,0.9253873063468265,-0.12611023949241673,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,relative_ret60_vs_industry,p40_60,univariate_primitive
p0_5_uni_relative_ret60_vs_industry_p60_80,relative_ret60_vs_industry,relative_strength,early_entry_discovery,relative_ret60_vs_industry == p60_80,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163035,28305,2167,0.09209065538074647,0.0765589118530295,0.8313428928972069,0.0765589118530295,0.0338102808691044,252,1059,152,235,8,27,0.19494788906553612,0.03599446239040148,0.15505306875865252,0.018458698661744346,0.07337332718043378,73.4656206737425,74.0,79.3296032553408,127.57824427480917,0.9980215509627275,0.84525702172761,0.0,0.0,26138,0.9234410881469705,-0.12151040456809752,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,relative_ret60_vs_industry,p60_80,univariate_primitive
p0_5_uni_relative_ret60_vs_industry_p80_90,relative_ret60_vs_industry,relative_strength,early_entry_discovery,relative_ret60_vs_industry == p80_90,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163035,7312,770,0.09209065538074647,0.10530634573304158,1.1435073982007748,0.10530634573304158,0.05579868708971553,227,521,81,94,8,26,0.11173413566739607,0.05844155844155844,0.24935064935064935,0.03116883116883117,0.13376623376623376,70.87792207792208,72.0,76.78621659634318,129.16289592760182,0.9885120350109409,0.8680251641137856,0.0,0.0,6542,0.8946936542669585,-0.13335496941457542,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,relative_ret60_vs_industry,p80_90,univariate_primitive
p0_5_uni_relative_ret60_vs_industry_p90_100,relative_ret60_vs_industry,relative_strength,early_entry_discovery,relative_ret60_vs_industry == p90_100,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163035,2871,510,0.09209065538074647,0.17763845350052246,1.9289519959010042,0.17763845350052246,0.124695228143504,151,224,38,43,7,25,0.11947056774642982,0.14313725490196078,0.47058823529411764,0.0392156862745098,0.1450980392156863,66.5,64.0,69.22727272727273,123.44578313253012,0.8349007314524556,0.6516893068617207,0.0,0.0,2361,0.8223615464994776,-0.19079664199305957,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,relative_ret60_vs_industry,p90_100,univariate_primitive
